hash,message,parents,is_merge,modified_files
7233a3e0a223e8d426ff937f5c03d88636b0ade4,"Fixed typo occours to occurs

Fixed a typo in the docstring of handle_exception. Was occours, now occurs.",['ee76129812419d473eb62434051e81d5855255b6'],False,['flask/app.py']
3b9fe7c48606dc865950fa683f70eb1946c643cf,"Merge pull request #603 from rmacy/patch-1

Fixed typo occours to occurs","['ee76129812419d473eb62434051e81d5855255b6', '7233a3e0a223e8d426ff937f5c03d88636b0ade4']",True,[]
b2fc9febdda6ce4c90f1aca351c01e8b71fde11b,"Merge pull request #607 from jfinkels/patch-3

Update docs/quickstart.rst","['62c0c67d88b619d4da7f1d98a4c50e8e6928280b', '639817b6212465264d9c24faf4e43cefa2e7ae50']",True,[]
f034d8d3451f590fca1badeac5da0230bed9b148,"Add @template_test() decorator for creating custom jinja2 tests, like existing @template_filter() for filters.  Fixes #332",['b2fc9febdda6ce4c90f1aca351c01e8b71fde11b'],False,"['flask/app.py', 'flask/blueprints.py', 'flask/testsuite/blueprints.py', 'flask/testsuite/templates/template_test.html', 'flask/testsuite/templating.py']"
39329bfc0788e1475038f9c65cb350daa45b39de,"Merge pull request #591 from finbarrocallaghan/master

fixed some typos","['c9a7fdf1b02ee79676d39bb614007bf922931a9c', 'e93447f25e5f0cf0c10c32daa10b02e23ba2bc1a']",True,[]
c5f938bc55455e90a83b7c1b458a440f2e2ab129,"Merge pull request #583 from d1ffuz0r/issue_524

fixed issue #524","['39329bfc0788e1475038f9c65cb350daa45b39de', '8d330a368a7f0aa6ba8508cb2b4b64f6415a0c7b']",True,[]
b2cf9e7212296a3cdf4898ccc653bd1e25668e57,"Merge pull request #590 from pinchsp/master

Fixed small error in SQLAlchemy patterns documentation","['c5f938bc55455e90a83b7c1b458a440f2e2ab129', '69e419e020ea731a5bf4d4e95a6227761f01bcc7']",True,[]
18413ed1bf08261acf6d40f8ba65a98ae586bb29,Added HTTP override middleware to docs.  This fixes #582,['b2cf9e7212296a3cdf4898ccc653bd1e25668e57'],False,"['docs/patterns/index.rst', 'docs/patterns/methodoverrides.rst']"
5b462dd38224648e7a3e533449784a9e236f957d,Fixed a typo in the docs.  This fixes #576 and #575,['18413ed1bf08261acf6d40f8ba65a98ae586bb29'],False,['docs/signals.rst']
7f8709147435bea69fa15ae0de9a2326ab5dfc41,Added a missing exposed import.  This fixes #575,['5b462dd38224648e7a3e533449784a9e236f957d'],False,['flask/__init__.py']
c01d36aabd45fdc5e6d7eae118337349b625fe3c,"Merge pull request #548 from SimonSapin/patch-6

Remove the unused `ScriptNameStripper.to_strip` in the FastCGI doc example","['aecb760c6adb1ee9a32b6cca5b47920cb9bf9e1b', 'c3f651dccbba801fa07426cef1e6604b579b8fe7']",True,[]
3bec75d230507335eaf9066605d3893e185b9e11,Set the content-length header for sendfile.  Fixes #447,['de5038f2fb25189e6d2ba8bc479d3d940a8ea43b'],False,"['CHANGES', 'flask/helpers.py']"
c4f2075f4c4c27856fe0af77250fb75c61c0d86b,tojson no longer escapes script blocks in HTML5 parsers.  Fixed #605,['01ac057d36156bdcb722df1b06da3c1968bc205d'],False,"['CHANGES', 'flask/helpers.py', 'flask/testsuite/helpers.py']"
b5bb49d080475e4fb90f6a47dacab60b53470e9d,Added a new example for checksums on input data.  This fixes #601,['c4f2075f4c4c27856fe0af77250fb75c61c0d86b'],False,"['docs/patterns/index.rst', 'docs/patterns/requestchecksum.rst']"
3c1d7758d54a5ad2c9fa1ea0933ed10b6cfeb696,Removed dev tag from setup.cfg.  Fixes #596,['b5bb49d080475e4fb90f6a47dacab60b53470e9d'],False,['setup.cfg']
f8b6033a3b86691470a36db57eba17d996c7d5e8,Added a workaround for samefile.  This fixes #600,['3c1d7758d54a5ad2c9fa1ea0933ed10b6cfeb696'],False,['flask/testsuite/__init__.py']
661ee54bc2bc1ea0763ac9c226f8e14bb0beb5b1,Raise exceptions if a function is overridden by a new endpoint.  This fixes #570,['e2b3f07d7c94793414693a310d54c667e0a8da7d'],False,"['flask/app.py', 'flask/testsuite/basic.py', 'flask/testsuite/views.py']"
f701f699477800497636fd5b28132744ec68928d,Documented new error case,['661ee54bc2bc1ea0763ac9c226f8e14bb0beb5b1'],False,['CHANGES']
3afcbf160eff2a5ab6ac35a82e0719f972df8972,Extra safety for safe_join.  Does not look exploitable but better safe than sorry.  Fixes #501,['f701f699477800497636fd5b28132744ec68928d'],False,"['flask/helpers.py', 'flask/testsuite/regression.py']"
7ee40e9348fba36d57727d7aa58d802b191c0197,"Fix #611

Minor but confusing typo in tutorial.",['c2e5799879ed22a4657b75df6da66d6074ae7cc7'],False,['docs/tutorial/dbinit.rst']
275f830c8346c29af424b1ed2f2ffabee2408ec8,"There was a duplicated call to url_adapter.build(...)

    try:
        rv = url_adapter.build(endpoint, values, method=method,
                               force_external=external)
    except BuildError, error:
        # We need to inject the values again so that the app callback can
        # deal with that sort of stuff.
        values['_external'] = external
        values['_anchor'] = anchor
        values['_method'] = method
        return appctx.app.handle_url_build_error(error, endpoint, values)

   rv = url_adapter.build(endpoint, values, method=method,
                          force_external=external)

If no exception was raised for url_adapter.build(...) then the same method call
would be made after the try...except block. This is unnecessary.",['a15c6c569ab40f0da2d18b1bd338bd03ddb024eb'],False,['flask/helpers.py']
f06c80a21508d827a6db1223ad4de253fde013a3,"Merge pull request #614 from mizhi/master

Minor fix to views.py testsuite.","['c2e5799879ed22a4657b75df6da66d6074ae7cc7', '275f830c8346c29af424b1ed2f2ffabee2408ec8']",True,[]
5583fe8acfd763f7f0b74cce00ef5f5f658caaa0,"Merge pull request #613 from untitaker/issue611

Fix #611","['f06c80a21508d827a6db1223ad4de253fde013a3', '7ee40e9348fba36d57727d7aa58d802b191c0197']",True,[]
8339cb35082fc93d3a9c98616aed7fe0c1c642dc,Added support for unicode json dumping.  This fixes #535,['5583fe8acfd763f7f0b74cce00ef5f5f658caaa0'],False,"['CHANGES', 'docs/config.rst', 'flask/app.py', 'flask/json.py', 'flask/testsuite/helpers.py']"
1e39871d681bd41451cf8694cd67fffe017fa522,Add back path=None argument into find_module. This fixes #618 and revert #524.,['8339cb35082fc93d3a9c98616aed7fe0c1c642dc'],False,['scripts/flaskext_compat.py']
2b885ce4dc3f6b2ea2707a39a8198a84d7ad3991,Added better error reporting for unicode errors in sessions,['8339cb35082fc93d3a9c98616aed7fe0c1c642dc'],False,"['flask/debughelpers.py', 'flask/sessions.py']"
3c54f30c2b761e3decd56aa7ab8e5d00493238a1,"missing ' in example

Results in SyntaxError: EOL while scanning string literal",['2b885ce4dc3f6b2ea2707a39a8198a84d7ad3991'],False,['docs/templating.rst']
82b29c09ac898042d589d852f1ef6f107fec9f71,"Use sqlite3.Row factory in Flaskr

As pointed out in issue #588 sqlite3.Row should be used instead of
using casting to dict(). Also altered the ""Easy Querying"" Patterns
example to include the more correct way to return rows as dicts.
Did not touch Tutorial examples (""Views""), as these are not up to
date with the current Flaskr code, and the ""Show Entries"" section
points out the ""Easy Querying"" section on how to convert to a
dict().",['2b885ce4dc3f6b2ea2707a39a8198a84d7ad3991'],False,"['docs/patterns/sqlite3.rst', 'examples/flaskr/flaskr.py']"
692a5c25887c652c9f5ccefadb48c6d8365ea02a,"Merge pull request #626 from maxcountryman/patch-1

correcting typo","['2b885ce4dc3f6b2ea2707a39a8198a84d7ad3991', 'caefb67ccd0f8c1f5961c7e71f9658af98f9f009']",True,[]
b6dac3812f84359e6e9fb3d23e6ea55d6f87561c,really fixing it this time,['30a51f2573423fce764b7f250e97e4b39471a480'],False,['docs/appcontext.rst']
2fabc65505d697d5c22f3f3a164222cf6a7cf3b2,"Merge pull request #624 from soulseekah/patch-1

missing ' in templating example","['4515b838eaf18c46fa37c250975c407b8b9a4f19', '3c54f30c2b761e3decd56aa7ab8e5d00493238a1']",True,[]
160aa8078166f7b32015c6b3ad63a91c4500badc,"Added hint about print statements in CGI.

Fix #646",['fedc96c0b9a1c48d11819f03fc82065336af89a4'],False,['docs/deploying/cgi.rst']
a319516518bb39cb840529f41df713a6b4a6a563,Fix a typo in the deferred-callbacks docs.,['fedc96c0b9a1c48d11819f03fc82065336af89a4'],False,['docs/patterns/deferredcallbacks.rst']
823bebf13a35f22d867bc3fdb0ef2cae20aa4cd4,"Merge pull request #636 from ghost/patch-1

Ended your paragraph tag.","['813149677d2627a9ca462dbb2fae985369b54384', 'be1ed3327126edcb485be85a8f2de58f23b6ab64']",True,[]
61d43c7f1269d9dafb40d4483cf88c7e32e95edc,Removed unnecessary end-tags and fixed some broken html,['823bebf13a35f22d867bc3fdb0ef2cae20aa4cd4'],False,"['examples/blueprintexample/simple_page/templates/pages/hello.html', 'examples/blueprintexample/simple_page/templates/pages/index.html', 'examples/blueprintexample/simple_page/templates/pages/layout.html', 'examples/blueprintexample/simple_page/templates/pages/world.html', 'examples/flaskr/templates/login.html']"
c549e583c4cab9b657cf91544375031a64c79733,"Fixing my own pull request #647

Wrote ""stdin"" instead of ""stdout"".",['61d43c7f1269d9dafb40d4483cf88c7e32e95edc'],False,['docs/deploying/cgi.rst']
7ec45c2d02205fbe3e03c6d20b8b158fcaf9f073,"Merge pull request #654 from untitaker/print_in_cgi2

Fixing my own pull request #647","['2af0ffaef63dbd6031d889d28e4d60794becb7b6', 'c549e583c4cab9b657cf91544375031a64c79733']",True,[]
dfdbc00eafb3e7578b81f82a59630f2e79691cee,"Merge pull request #653 from methane/patch-1

docs/extensiondev: Use `current_app` instead of `self.app`","['7ec45c2d02205fbe3e03c6d20b8b158fcaf9f073', 'be0b5196bf5b11130ca1688c1aab2750afba8433']",True,[]
e101655820d4b91159be48dd57b391f0117c6d1f,"Merge pull request #649 from erikrose/doc-typos

Fix a typo in the deferred-callbacks docs.","['dfdbc00eafb3e7578b81f82a59630f2e79691cee', 'a319516518bb39cb840529f41df713a6b4a6a563']",True,[]
2b30900e2c007cf39b3d73a8ad53afe2f29a3a2c,Fix #623,['ff2e8449ffbb37cb8ebf4d7575c0e9102c78e772'],False,['flask/helpers.py']
b4fc4412e8bbdb359d1f5b9dd22a95326e73b896,"Update docs/patterns/deferredcallbacks.rst

fix example code in Deferred Callback docs: don't set response upon executing callback",['ff2e8449ffbb37cb8ebf4d7575c0e9102c78e772'],False,['docs/patterns/deferredcallbacks.rst']
61d3bbf1d237cd8f03e37af88ad4a6b59f27d4e1,Fixed last commit and added test,['f1537a9d7a1e5ab53e38166a2a8fd7bad9278c18'],False,"['flask/app.py', 'flask/testsuite/regression.py']"
b5069d07a24a3c3a54fb056aa6f4076a0e7088c7,"adding `_scheme` parameter to `url_for`

In order to better facilitate generation of URLs that make use of an HTTPS URL
scheme this patch adds a parameter with this specific purpose in mind. To
achieve this we explicitly pass in a param, `_scheme='https'`, and then set the
`url_scheme` attribute of our `MapAdapter` instance appropriately.

Importantly, `_external=True` must be set in order for this to work properly.
As such, failure to do so results in a `ValueError` being raised.",['61d3bbf1d237cd8f03e37af88ad4a6b59f27d4e1'],False,"['flask/helpers.py', 'flask/testsuite/helpers.py']"
1e14783abddd99c450e7865f135bf126efe5fad1,"Merge pull request #665 from trungly/deferred_callbacks_fix

Update docs/patterns/deferredcallbacks.rst","['94a9b9665b6a0a5b1aac46c4212da519205a22ad', 'b4fc4412e8bbdb359d1f5b9dd22a95326e73b896']",True,[]
777c0c56b5768582eb57607846a945f94c37e154,"Merge pull request #630 from untitaker/doc_fix_appctx

Fix #623","['1e14783abddd99c450e7865f135bf126efe5fad1', '2b30900e2c007cf39b3d73a8ad53afe2f29a3a2c']",True,[]
3b393f89f66733f7824a50b33b93eae9999812ad,"Added template_global, fixes #657",['05f162329d425a3037c10cebfcdf941ce2802ca7'],False,"['CHANGES', 'flask/app.py', 'flask/blueprints.py', 'flask/testsuite/templating.py']"
6ab569b0e3791cf04db7c333bbf5b78d33255dad,Added note on teardown in debug mode.  Fixes #661,['3b393f89f66733f7824a50b33b93eae9999812ad'],False,['flask/app.py']
c999c179a25998bfd52db359b243a07fdb8584c1,fixes #677 - mistype in docs/quickstart,['bfeee756967ba1f6a74a6f2f4c3c617b4c0c4245'],False,['docs/quickstart.rst']
8a968a9378b4db323af71683ccd09b810afc2bbb,"Merge pull request #689 from OrangeTux/patch-2

Update css.rst","['bfeee756967ba1f6a74a6f2f4c3c617b4c0c4245', 'cc5d6134c76d92134bc555706ca2d02af11e1d35']",True,[]
b9118ca0ccc5eb420570907a0ddcbc7cbd059b0f,"Merge pull request #681 from dmizelle/docs-quickstart

fixes #677 - mistype in docs/quickstart","['aa83d9132fde44d4fda5b34bea1f0872780746aa', 'c999c179a25998bfd52db359b243a07fdb8584c1']",True,[]
8a6cba9e63567556468676b556fba43da6cba3f2,fix typo in quickstart guide,['b9118ca0ccc5eb420570907a0ddcbc7cbd059b0f'],False,['docs/quickstart.rst']
0a29c295cd1a5bf87b269a150e9889c4590ea70e,"Merge pull request #692 from mikegagnon/patch-1

fix typo in quickstart guide","['ac9d8b09a5f8d3d4580cd432ab05eab2cf2529c7', '8a6cba9e63567556468676b556fba43da6cba3f2']",True,[]
1723990aee6ef4587d851081c36b824418549266,Fixed a few typos on quickstart,['4366bb392a5d41373d0a87c98a75eed59ceffd60'],False,['docs/quickstart.rst']
6309987dca72ebe62539ce7b851a072f4e4e9173,"Merge pull request #701 from bruston/quickstart-typod

Fixed a few typos in the quickstart doc","['84958e57290f6d65203b9e6529efc3dfe9024caf', '1723990aee6ef4587d851081c36b824418549266']",True,[]
b9355a7d5f79cfa06324a72cbaef4b9ec7a299d3,"Mention register_error_handler in errorhandler doc

The documentation for @errorhandler gives ""app.error_handler_spec[None][404] = page_not_found"" as an example for adding an error handler without the decorator.  However, register_error_handler appears to be the correct way to do this (added 0.7), and it eliminates the problems with modifying error_handler_spec directly.",['6309987dca72ebe62539ce7b851a072f4e4e9173'],False,['flask/app.py']
f74f446961f9fd8ecb2edffca53b82016cc41343,"fixing process_response

Flask.process_response will throw away functions is receives from ctx._after_request_functions if there is a Blueprint that has used @after_request.",['6309987dca72ebe62539ce7b851a072f4e4e9173'],False,['flask/app.py']
d1bf82b0f4b180ac7523a7b7e63e7246039d4e71,Fixed typo in URL Processor documentation,['6309987dca72ebe62539ce7b851a072f4e4e9173'],False,['docs/patterns/urlprocessors.rst']
a9b22af9bc77fb89047faa45090dc39631c2d0d5,Fixed documentation in 'Design Decisions in Flask',['6309987dca72ebe62539ce7b851a072f4e4e9173'],False,['docs/design.rst']
9abe26c14c7f9138a6b3c7b2d39c9d733749bb7e,"Merge pull request #723 from akshar-raaj/fix_docs_design

Fixed documentation in 'Design Decisions in Flask'","['6309987dca72ebe62539ce7b851a072f4e4e9173', 'a9b22af9bc77fb89047faa45090dc39631c2d0d5']",True,[]
1441e02256a169ded5e1bdeaa304b279de98d53a,"Merge pull request #714 from jsnmoon/master

Fixed documentation typo","['34433cfd982809af41950629f6c4b846b440fb2f', 'd1bf82b0f4b180ac7523a7b7e63e7246039d4e71']",True,[]
6a8acc115e312e1e23e70b66d493b4cdc00d1133,"Merge pull request #709 from halexus/patch-1

Update README of example Flaskr","['833198c91be327d23210115b15b5f6ce26bda91d', '8ca7fc47d0c9036f12ca628aabccb44a8dc3858d']",True,[]
2ba37d2b85ac2c6cacb62055162e2e7b5e9cc55e,Fixed some rst markup problems,['833198c91be327d23210115b15b5f6ce26bda91d'],False,['flask/app.py']
b8b769ad41edeb2320774d88502dd998df272397,automated change using python-modernize: fix methodattrs,['521398d5e79b4a2b910815a2870d39d8182a6cc2'],False,['flask/app.py']
26a9e907343389bf5c752615e0c99e5ec8a8833e,"Merge pull request #734 from ThomasWaldmann/methodattrs

automated change using python-modernize: fix methodattrs","['bbdfc839029889af7477b6dbbe8dc4c230ba6f73', 'b8b769ad41edeb2320774d88502dd998df272397']",True,[]
0f8c47c988fbecc30785959065a53e00861c8558,python-modernize automated changes: fix_dict,['cfbfff2d2692a94bdb29133c2e7bb6b792cb337d'],False,"['flask/sessions.py', 'flask/templating.py']"
dcd052366b43df7bfe730c2e991ff37c617ba52b,python-modernize automated changes: fix_next,['0f8c47c988fbecc30785959065a53e00861c8558'],False,"['flask/helpers.py', 'flask/sessions.py', 'flask/testsuite/helpers.py']"
522cd0009367d1f775b0e978681426773f51ce14,python-modernize automated changes: fix_unicode (but without six.u()),['dcd052366b43df7bfe730c2e991ff37c617ba52b'],False,"['flask/json.py', 'flask/sessions.py', 'flask/testsuite/basic.py', 'flask/testsuite/blueprints.py', 'flask/testsuite/helpers.py', 'flask/testsuite/testing.py']"
05f66ad73543db207791ea5d6a2de2e8eaaf1640,Fix some literals,['3f51a09db4673c45f19cf1dcdbe04212ac7de890'],False,"['flask/testsuite/basic.py', 'flask/testsuite/blueprints.py', 'flask/testsuite/helpers.py', 'flask/testsuite/regression.py', 'flask/testsuite/reqctx.py', 'flask/testsuite/signals.py', 'flask/testsuite/templating.py', 'flask/testsuite/testing.py', 'flask/testsuite/views.py']"
97815b999e831205b90018e81569b55ef8fd0043,"Merge pull request #737 from untitaker/sprint-branch

Fix some literals","['3f51a09db4673c45f19cf1dcdbe04212ac7de890', '05f66ad73543db207791ea5d6a2de2e8eaaf1640']",True,[]
3f80b0fd6c054d924c41a3c91152ec1984d8c28c,module name is quoted in ImportErrors on 3.x,['8f73c552a96cc54e6abefcfc0c4e9d4cdd7dc040'],False,['flask/testsuite/ext.py']
4bea6bbe6d2200dfdbcca3dfc2fe561488c82a8e,Make DebugFilesKeyError.__str__ return str on 3.x,['3f80b0fd6c054d924c41a3c91152ec1984d8c28c'],False,['flask/debughelpers.py']
3d36d6efb9371be92f6f22c844ed6a17c87f4a88,"Fix leak in leak detection code

If ensure_clean_request_context found a leak, it would raise an
AssertionError and not clean up the leak, and therefore affect other
testcases.",['62e7275bdf2bce19eb9fcfd31780e9314f96f092'],False,['flask/testsuite/__init__.py']
d395d3684a6b9243ffd9091ea9b28275d90aeb91,"Merge pull request #739 from untitaker/sprint-branch

Fix leak in leak detection code","['4bea6bbe6d2200dfdbcca3dfc2fe561488c82a8e', '3d36d6efb9371be92f6f22c844ed6a17c87f4a88']",True,[]
135c53a5f2f990512d2be348dc16ef719233a314,Fix .iteritems() access in flask.sessions,['d395d3684a6b9243ffd9091ea9b28275d90aeb91'],False,['flask/sessions.py']
79ec3d81c1c0e4db7eb800e69f2c7aab3d8d02b3,Prevent UnboundLocalError in test_build_error_handler,['43b6d0a6d062ace75cc2b0f7200b770eac23edcd'],False,['flask/testsuite/basic.py']
85ba8c96e9371368cff772e4e270cf685d015e03,Fixed a broken test,['16df96c552fc9b842c6245960b811481d499ab91'],False,['flask/testsuite/ext.py']
12c08c03fb9e58d83094021a559329a7985e93c6,Fixed typo in app.blueprints docstring,['250247d96c84b3bb3e45af5b8c1411aca2b35287'],False,['flask/app.py']
8bb972e5ae647650457bc4e94ff51cb5e34951dd,"fix minitwit/flaskr test errors, improve docs about file open mode

app.open_resource needs to get called with the correct mode param (python3
will read bytes [not str] if the wrong mode is used), add mode param docs.

rv.data is bytes, fix the data type we compare it with to be also bytes",['85ba8c96e9371368cff772e4e270cf685d015e03'],False,"['docs/patterns/sqlite3.rst', 'docs/tutorial/dbinit.rst', 'examples/flaskr/flaskr.py', 'examples/flaskr/flaskr_tests.py', 'examples/minitwit/minitwit.py', 'examples/minitwit/minitwit_tests.py', 'flask/app.py', 'flask/helpers.py']"
ffbcad1e46ff88981e9f787f29234de49d31a54f,"Merge pull request #742 from ThomasWaldmann/sprint-branch

fix minitwit/flaskr test errors, improve docs about file open mode","['85ba8c96e9371368cff772e4e270cf685d015e03', '8bb972e5ae647650457bc4e94ff51cb5e34951dd']",True,[]
da10fb41b73c9b304d4d10f5ad44f12b3adc6a96,"Merge pull request #741 from Turbo87/patch-1

Fixed typo in app.blueprints docstring","['250247d96c84b3bb3e45af5b8c1411aca2b35287', '12c08c03fb9e58d83094021a559329a7985e93c6']",True,[]
